yearID,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards,bbrefID
1923,32,STL,NL,50.0,128.0,-9.0,-1.0,0.0,0.0,2.0,-7.0,-0.7,4.0,-3.0,-0.3,0.486,0.496,-0.3,0.2,-3.0,"$6,000",6/53H4,,lavando01
1924,33,STL,NL,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-0.2,0.0,-1.0,-0.1,0.463,0.499,-0.1,0.0,-1.0,"$6,000",/46,,lavando01
1909,20,BRO,NL,6.0,25.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.1,1.0,0.0,0.0,0.482,0.499,0.0,0.0,0.0,,/9,,myershy01
1911,22,BRO,NL,13.0,45.0,-5.0,0.0,0.0,-2.0,0.0,-7.0,-0.8,1.0,-6.0,-0.6,0.442,0.495,-0.4,-0.3,-4.0,,8/9,,myershy01
1914,25,BRO,NL,70.0,246.0,0.0,0.0,0.0,-5.0,-2.0,-7.0,-0.9,8.0,1.0,-0.1,0.489,0.495,0.6,-0.9,6.0,,89H/7,,myershy01
1915,26,BRO,NL,153.0,645.0,-17.0,-2.0,0.0,-2.0,-4.0,-25.0,-3.2,20.0,-5.0,-1.0,0.48,0.481,-0.6,-0.8,-3.0,"$3,600",*8,,myershy01
1916,27,BRO,NL,113.0,451.0,3.0,0.0,0.0,-4.0,-3.0,-3.0,-0.4,14.0,11.0,1.0,0.496,0.497,1.5,-0.8,15.0,"$3,600",*8H/9,,myershy01
1917,28,BRO,NL,120.0,507.0,-3.0,0.0,0.0,-3.0,-2.0,-8.0,-1.0,15.0,8.0,0.6,0.492,0.494,1.0,-0.6,11.0,"$3,600",8345/H79,,myershy01
1918,29,BRO,NL,107.0,439.0,-2.0,0.0,0.0,6.0,-3.0,1.0,0.1,14.0,15.0,1.5,0.501,0.501,0.8,0.4,9.0,,*8,,myershy01
1919,30,BRO,NL,133.0,559.0,17.0,-1.0,0.0,3.0,-3.0,16.0,1.7,17.0,33.0,3.5,0.514,0.512,3.3,-0.2,30.0,"$3,600",*8/H,,myershy01
1920,31,BRO,NL,154.0,652.0,18.0,-1.0,0.0,4.0,-4.0,17.0,1.8,20.0,37.0,4.1,0.513,0.512,3.7,0.0,33.0,"$4,500",*8/5,,myershy01
1921,32,BRO,NL,144.0,595.0,-22.0,1.0,0.0,-2.0,-3.0,-26.0,-2.8,18.0,-7.0,-0.8,0.482,0.484,-0.5,-0.6,-5.0,"$5,500",*84/5,,myershy01
1922,33,BRO,NL,153.0,658.0,-10.0,-1.0,0.0,0.0,-4.0,-15.0,-1.4,20.0,5.0,0.6,0.49,0.491,0.6,-0.3,5.0,"$5,500",*8/4,,myershy01
1923,34,STL,NL,96.0,356.0,-4.0,0.0,0.0,4.0,-2.0,-2.0,-0.2,11.0,9.0,0.9,0.498,0.499,0.5,0.2,5.0,"$6,500",8H,,myershy01
1924,35,STL,NL,43.0,130.0,-11.0,-1.0,0.0,-1.0,0.0,-12.0,-1.3,4.0,-8.0,-0.9,0.47,0.492,-0.8,-0.1,-7.0,"$6,500",85/H947,,myershy01
1925,36,STL,NL,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.509,0.5,,0.0,0.0,"$5,000",/H,,myershy01
1925,36,CIN,NL,3.0,6.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.1,0.0,-1.0,-0.1,0.477,0.5,-0.1,0.0,-1.0,,/8,,myershy01
1912,21,DET,AL,1.0,4.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.1,0.0,-1.0,-0.1,0.399,0.499,-0.1,0.0,-1.0,,/6,,o'marol01
1914,23,BRO,NL,67.0,273.0,-3.0,0.0,0.0,0.0,4.0,2.0,0.1,8.0,10.0,1.0,0.503,0.501,1.1,0.5,10.0,,6/H,,o'marol01
1915,24,BRO,NL,149.0,652.0,-11.0,-1.0,0.0,-15.0,10.0,-16.0,-2.1,19.0,3.0,0.0,0.487,0.488,2.0,-0.7,18.0,,*6,,o'marol01
1916,25,BRO,NL,72.0,212.0,-10.0,1.0,0.0,-5.0,3.0,-11.0,-1.5,7.0,-5.0,-0.8,0.48,0.491,-0.1,-0.2,0.0,,6H,,o'marol01
1918,27,BRO,NL,121.0,487.0,-24.0,0.0,0.0,3.0,4.0,-18.0,-2.3,15.0,-3.0,-0.8,0.482,0.486,-1.1,0.8,-6.0,,*5,,o'marol01
1919,28,BRO,NL,2.0,8.0,-2.0,0.0,0.0,-1.0,0.0,-3.0,-0.3,0.0,-2.0,-0.3,0.341,0.498,-0.2,-0.1,-1.0,"$2,100",/5,,o'marol01
1913,20,DET,AL,12.0,34.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.2,1.0,0.0,0.0,0.486,0.499,0.0,0.0,0.0,,3/H,,pippwa01
1915,22,NYY,AL,136.0,561.0,5.0,2.0,0.0,7.0,-4.0,10.0,1.1,21.0,31.0,3.3,0.508,0.507,2.5,0.3,24.0,"$3,300",*3/H,,pippwa01
1916,23,NYY,AL,151.0,617.0,12.0,-1.0,0.0,9.0,-5.0,16.0,1.8,23.0,39.0,4.2,0.513,0.512,3.2,0.5,30.0,"$4,000",*3/H,,pippwa01
1917,24,NYY,AL,155.0,669.0,8.0,-1.0,0.0,4.0,-5.0,6.0,0.7,25.0,30.0,3.2,0.505,0.504,2.8,-0.2,26.0,"$4,500",*3,,pippwa01
1918,25,NYY,AL,91.0,386.0,9.0,0.0,0.0,-2.0,-3.0,4.0,0.4,15.0,18.0,2.0,0.505,0.503,2.2,-0.7,20.0,,*3,,pippwa01
1919,26,NYY,AL,138.0,597.0,2.0,0.0,0.0,6.0,-5.0,3.0,0.4,22.0,25.0,2.6,0.502,0.502,1.9,0.2,19.0,"$5,000",*3,,pippwa01
1920,27,NYY,AL,153.0,687.0,-2.0,-1.0,0.0,7.0,-6.0,-2.0,-0.2,25.0,23.0,2.2,0.499,0.499,1.6,0.1,16.0,"$5,000",*3,,pippwa01
1921,28,NYY,AL,153.0,669.0,-5.0,0.0,0.0,8.0,-7.0,-4.0,-0.3,25.0,21.0,2.2,0.498,0.498,1.4,0.2,13.0,"$6,000",*3,,pippwa01
1922,29,NYY,AL,152.0,665.0,19.0,-3.0,0.0,11.0,-7.0,21.0,1.9,25.0,45.0,4.5,0.514,0.513,3.5,0.4,34.0,"$6,500",*3,MVP-8,pippwa01
1923,30,NYY,AL,144.0,643.0,-4.0,-3.0,0.0,8.0,-7.0,-5.0,-0.6,24.0,19.0,1.9,0.496,0.497,1.2,0.1,11.0,"$10,000",*3,,pippwa01
1924,31,NYY,AL,153.0,663.0,4.0,1.0,0.0,7.0,-7.0,5.0,0.6,25.0,30.0,3.1,0.503,0.503,2.4,0.1,23.0,"$10,000",*3,MVP-14,pippwa01
1925,32,NYY,AL,62.0,200.0,-12.0,0.0,0.0,6.0,-2.0,-7.0,-0.7,8.0,0.0,0.1,0.489,0.496,-0.5,0.4,-6.0,"$10,000",3H,,pippwa01
1926,33,CIN,NL,155.0,649.0,7.0,-1.0,0.0,6.0,-7.0,5.0,0.5,20.0,25.0,2.6,0.504,0.503,2.0,-0.2,19.0,"$10,000",*3,MVP-14,pippwa01
1927,34,CIN,NL,122.0,489.0,-14.0,-2.0,0.0,3.0,-5.0,-18.0,-1.9,15.0,-3.0,-0.3,0.485,0.489,-0.5,-0.3,-6.0,"$10,000",*3H,,pippwa01
1928,35,CIN,NL,95.0,308.0,-4.0,-1.0,0.0,0.0,-3.0,-9.0,-0.9,10.0,1.0,0.1,0.491,0.494,0.1,-0.4,1.0,"$5,000",3H,,pippwa01
1914,30,PIT,NL,32.0,47.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.2,1.0,0.0,0.0,0.495,0.499,0.0,-0.1,0.0,,H/97,,kellyji01
1915,31,PBS,FL,148.0,577.0,10.0,2.0,0.0,8.0,-8.0,13.0,1.5,10.0,22.0,2.4,0.51,0.509,1.4,0.1,14.0,,*97/8H,,kellyji01
1918,34,BSN,NL,35.0,162.0,6.0,0.0,0.0,0.0,-2.0,4.0,0.5,4.0,9.0,0.9,0.514,0.503,1.0,-0.2,9.0,,7,,kellyji01
1913,23,BSN,NL,37.0,139.0,-3.0,-2.0,0.0,0.0,-2.0,-7.0,-0.8,4.0,-3.0,-0.4,0.479,0.495,-0.4,-0.2,-3.0,"$1,050",9/H,,griffto01
1914,24,BSN,NL,16.0,50.0,-7.0,0.0,0.0,0.0,-1.0,-8.0,-0.9,2.0,-6.0,-0.8,0.442,0.494,-0.8,-0.1,-6.0,,9/H7,,griffto01
1915,25,CIN,NL,160.0,649.0,23.0,-6.0,0.0,-6.0,-9.0,3.0,0.2,20.0,23.0,2.4,0.502,0.502,3.3,-1.8,29.0,"$3,600",*9/7,,griffto01
1916,26,CIN,NL,155.0,641.0,3.0,-1.0,0.0,-4.0,-8.0,-10.0,-1.3,20.0,10.0,0.8,0.492,0.492,1.3,-1.5,14.0,"$4,300",*9,,griffto01
1917,27,CIN,NL,115.0,392.0,4.0,0.0,0.0,0.0,-5.0,-1.0,-0.2,12.0,11.0,1.1,0.499,0.499,1.1,-0.6,11.0,"$4,000",9H,,griffto01
1918,28,CIN,NL,118.0,479.0,0.0,-1.0,0.0,-2.0,-6.0,-9.0,-1.1,15.0,6.0,0.4,0.491,0.493,0.7,-1.0,8.0,,*9/7,,griffto01
1919,29,BRO,NL,125.0,519.0,2.0,-1.0,0.0,-4.0,-6.0,-8.0,-1.2,16.0,8.0,0.5,0.492,0.494,1.1,-1.4,12.0,"$3,600",*9/H,,griffto01
1920,30,BRO,NL,93.0,364.0,-10.0,0.0,0.0,-4.0,-5.0,-18.0,-2.2,11.0,-7.0,-0.9,0.477,0.487,-0.4,-1.0,-3.0,"$5,400",9/H,,griffto01
1921,31,BRO,NL,129.0,510.0,10.0,1.0,0.0,4.0,-6.0,9.0,0.8,16.0,25.0,2.5,0.507,0.506,2.2,-0.3,21.0,"$5,500",*9/H,,griffto01
1922,32,BRO,NL,99.0,360.0,4.0,2.0,0.0,2.0,-4.0,4.0,0.5,11.0,15.0,1.6,0.504,0.503,1.4,-0.1,13.0,"$6,000",9H,,griffto01
1923,33,BRO,NL,131.0,545.0,7.0,2.0,0.0,-6.0,-6.0,-3.0,-0.3,17.0,14.0,1.5,0.498,0.498,2.1,-1.2,20.0,"$6,000",*9/H,,griffto01
1924,34,BRO,NL,140.0,531.0,-18.0,-1.0,0.0,-5.0,-6.0,-30.0,-3.2,16.0,-14.0,-1.5,0.478,0.481,-0.9,-1.2,-9.0,"$8,000",*9/H,,griffto01
1925,35,BRO,NL,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.5,0.0,0.0,0.0,"$5,500",/H9,,griffto01
1925,35,CHC,NL,76.0,262.0,-1.0,-1.0,0.0,-2.0,-3.0,-7.0,-0.7,8.0,1.0,0.2,0.492,0.496,0.4,-0.5,3.0,,9H/78,,griffto01
1912,22,NYG,NL,27,56,0,1,0,-1,1,0,0.0,2,2,0.2,.502,.500,0.3,0.0,3,"$1,650",4/65H,,grohhe01
1913,23,NYG,NL,4,2,-1,0,0,0,0,-1,-0.1,0,0,0.0,.488,.500,0.0,0.0,0,"$1,800",/5H6,,grohhe01
1913,23,CIN,NL,117,460,5,0,0,2,0,7,0.8,14,21,2.2,.507,.505,2.0,0.3,19,,*4/6,,grohhe01
1914,24,CIN,NL,139,549,16,-1,0,2,0,17,1.8,17,34,3.6,.514,.512,3.4,0.2,32,"$4,000",*4/H6,MVP-21,grohhe01
1915,25,CIN,NL,160,675,17,-2,0,10,4,29,3.4,21,50,5.6,.522,.522,4.6,1.7,40,"$4,000",*54,,grohhe01
1916,26,CIN,NL,149,651,22,-1,0,2,4,27,3.4,19,46,5.3,.523,.521,5.1,0.8,44,"$4,000",*54/6H,,grohhe01
1917,27,CIN,NL,156,685,34,-1,0,3,5,41,5.0,20,62,7.0,.532,.531,6.7,1.0,59,,*5/4H,,grohhe01
1918,28,CIN,NL,126,567,25,-1,0,-2,4,27,3.1,16,43,4.7,.525,.520,5.0,0.2,45,,*5,,grohhe01
1919,29,CIN,NL,122,525,27,-1,0,2,4,33,3.7,16,48,5.4,.532,.524,5.2,0.6,46,"$7,500",*5/H,,grohhe01
1920,30,CIN,NL,145,633,17,-2,0,-3,5,17,1.8,19,36,3.9,.513,.512,4.3,0.2,39,"$10,000",*5/H6,,grohhe01
1921,31,CIN,NL,97,416,13,0,0,0,3,16,1.5,13,29,2.9,.517,.510,3.0,0.3,29,"$10,591",5,,grohhe01
1922,32,NYG,NL,115,496,-10,0,0,5,4,-2,-0.1,15,14,1.4,.499,.499,0.9,0.9,9,"$12,500",*5/H,,grohhe01
1923,33,NYG,NL,123,540,5,0,0,5,4,14,1.3,16,30,3.0,.511,.508,2.6,0.9,25,"$12,500",*5/H,,grohhe01
1924,34,NYG,NL,145,635,-2,1,0,11,5,14,1.4,19,34,3.4,.510,.509,2.4,1.6,22,"$12,500",*5,,grohhe01
1925,35,NYG,NL,25,72,-4,0,0,-1,1,-5,-0.4,2,-2,-0.2,.483,.497,-0.1,-0.1,-1,"$12,500",5/H4,,grohhe01
1926,36,NYG,NL,12,37,-2,0,0,0,0,-2,-0.3,1,-1,-0.1,.479,.498,-0.1,0.0,-1,"$12,500",/5H,,grohhe01
1927,37,PIT,NL,14,37,-2,0,0,0,0,-2,-0.2,1,-1,0.0,.488,.499,0.0,0.0,-1,"$9,000",5/H,,grohhe01
1907,22,DET,AL,1.0,4.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.1,0.0,-1.0,-0.1,0.394,0.499,-0.1,0.0,-1.0,,/9,,killere01
1908,23,DET,AL,28.0,90.0,-4.0,0.0,0.0,-4.0,1.0,-7.0,-0.9,3.0,-4.0,-0.5,0.469,0.495,-0.1,-0.4,0.0,,4/65H,,killere01
1909,24,DET,AL,23.0,75.0,3.0,0.0,0.0,1.0,0.0,4.0,0.4,3.0,6.0,0.7,0.519,0.503,0.6,0.1,5.0,,4/H89,,killere01
1909,24,WSH,AL,40.0,134.0,-6.0,0.0,0.0,-3.0,-1.0,-10.0,-1.3,5.0,-5.0,-0.8,0.468,0.492,-0.4,-0.5,-2.0,,8/75942H6,,killere01
1910,25,WSH,AL,106.0,421.0,-1.0,0.0,0.0,-1.0,-1.0,-3.0,-0.5,16.0,13.0,1.3,0.497,0.498,1.5,-0.3,14.0,,4/97H,,killere01
1914,29,CIN,NL,42.0,172.0,3.0,0.0,0.0,0.0,-1.0,2.0,0.2,5.0,7.0,0.7,0.505,0.501,0.8,-0.2,7.0,,98/45H,,killere01
1915,30,CIN,NL,155.0,634.0,8.0,-2.0,0.0,6.0,-6.0,5.0,0.5,20.0,25.0,2.6,0.504,0.504,2.1,-0.1,19.0,,*78/H39,,killere01
1916,31,CIN,NL,70.0,268.0,1.0,0.0,0.0,-1.0,-3.0,-4.0,-0.5,8.0,5.0,0.4,0.494,0.497,0.5,-0.5,6.0,,78/H,,killere01
1916,31,NYG,NL,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,,0.542,0.501,,0.0,1.0,,/H,,killere01
1913,23,CHC,NL,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.522,0.5,0.1,0.0,1.0,,/3,,mollwfr01
1914,24,CHC,NL,13.0,21.0,-3.0,0.0,0.0,0.0,0.0,-3.0,-0.3,1.0,-2.0,-0.3,0.476,0.498,-0.2,0.0,-2.0,,/H39,,mollwfr01
1914,24,CIN,NL,32.0,118.0,-11.0,0.0,0.0,1.0,-1.0,-11.0,-1.4,4.0,-8.0,-1.0,0.458,0.492,-1.1,0.0,-8.0,,3,,mollwfr01
1915,25,CIN,NL,153.0,560.0,-14.0,1.0,0.0,-2.0,-5.0,-19.0,-2.4,17.0,-2.0,-0.6,0.485,0.486,-0.2,-0.9,0.0,"$2,500",*3,,mollwfr01
1916,26,CIN,NL,65.0,197.0,-7.0,0.0,0.0,-4.0,-2.0,-12.0,-1.6,6.0,-6.0,-1.0,0.476,0.49,-0.5,-0.7,-2.0,"$2,500",3H,,mollwfr01
1916,26,CHC,NL,33.0,80.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,-0.2,2.0,1.0,0.0,0.493,0.499,0.0,-0.1,1.0,,3H/79,,mollwfr01
1917,27,PIT,NL,36.0,156.0,-3.0,0.0,0.0,-1.0,-1.0,-5.0,-0.7,5.0,-1.0,-0.2,0.482,0.496,-0.1,-0.3,0.0,"$3,250",3/4,,mollwfr01
1918,28,PIT,NL,119.0,488.0,-5.0,0.0,0.0,3.0,-4.0,-6.0,-0.9,15.0,9.0,0.7,0.493,0.495,0.4,-0.2,6.0,,*3,,mollwfr01
1919,29,PIT,NL,56.0,188.0,-11.0,1.0,0.0,2.0,-2.0,-10.0,-1.3,6.0,-4.0,-0.7,0.477,0.492,-0.9,0.0,-6.0,,3/H9,,mollwfr01
1919,29,STL,NL,25.0,93.0,-2.0,0.0,0.0,1.0,-1.0,-2.0,-0.3,3.0,1.0,0.0,0.488,0.498,-0.1,0.0,-1.0,,3,,mollwfr01
1911,21,WSH,AL,14.0,51.0,-3.0,1.0,0.0,-1.0,-1.0,-5.0,-0.5,2.0,-3.0,-0.3,0.466,0.497,-0.2,-0.2,-2.0,,/97H,,longto01
1912,22,WSH,AL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.475,0.5,,0.0,0.0,,/H,,longto01
1915,25,STL,NL,140.0,556.0,19.0,0.0,0.0,-3.0,-6.0,10.0,1.0,17.0,27.0,2.9,0.508,0.507,3.4,-1.2,30.0,"$2,400",*98/H7,,longto01
1916,26,STL,NL,119.0,424.0,4.0,0.0,0.0,-5.0,-5.0,-6.0,-0.8,13.0,7.0,0.6,0.494,0.495,1.2,-1.3,12.0,"$3,800",*9H8/7,,longto01
1917,27,STL,NL,144.0,582.0,-6.0,0.0,0.0,-5.0,-7.0,-18.0,-2.2,18.0,0.0,-0.4,0.485,0.486,0.3,-1.5,5.0,"$3,000",*97/H8,,longto01
1908,19,PHA,AL,12,40,-1,0,0,0,0,-1,-0.1,1,1,0.0,.490,.499,0.0,0.0,0,,8/7H,,strunam01
1909,20,PHA,AL,11,36,-4,0,0,0,0,-5,-0.6,1,-3,-0.5,.447,.496,-0.4,0.0,-3,,/8H7,,strunam01
1910,21,PHA,AL,16,55,2,0,0,2,0,3,0.4,2,5,0.6,.525,.503,0.4,0.2,3,,8/H7,,strunam01
1911,22,PHA,AL,74,272,-1,0,0,-1,-2,-5,-0.5,10,5,0.6,.493,.497,0.6,-0.3,6,,87H/3,,strunam01
1912,23,PHA,AL,122,488,12,2,0,11,-5,21,2.2,18,39,4.1,.518,.513,2.9,0.7,28,,*87/H,,strunam01
1913,24,PHA,AL,94,329,11,0,0,0,-2,9,1.0,12,21,2.3,.510,.506,2.3,-0.3,21,"$2,500",8H/79,,strunam01
1914,25,PHA,AL,122,483,9,-1,0,4,-4,9,0.9,18,27,3.0,.509,.506,2.6,0.0,23,"$3,000",*87/H9,,strunam01
1915,26,PHA,AL,132,564,24,-2,0,1,-5,18,1.9,21,39,4.1,.515,.512,4.0,-0.5,38,"$3,000",*893/H,,strunam01
1916,27,PHA,AL,150,635,32,-3,0,2,-5,27,3.1,24,51,5.6,.521,.520,5.4,-0.4,49,"$3,000",*89/37,,strunam01
1917,28,PHA,AL,148,638,16,-1,0,-2,-4,9,1.1,24,33,3.6,.508,.507,3.9,-0.7,35,"$4,000",*8/H,,strunam01
1918,29,BOS,AL,114,470,0,1,0,2,-3,-1,-0.1,18,17,1.8,.499,.500,1.6,-0.1,15,,*8/7H,,strunam01
1919,30,BOS,AL,48,207,-1,0,0,-1,-1,-3,-0.3,8,5,0.5,.493,.498,0.6,-0.2,6,,8,,strunam01
1919,30,PHA,AL,60,227,-9,0,0,0,-2,-11,-1.2,9,-3,-0.4,.479,.492,-0.4,-0.2,-3,,9/8H,,strunam01
1920,31,PHA,AL,58,235,-1,-2,0,0,-2,-5,-0.5,9,4,0.4,.492,.497,0.4,-0.2,4,"$4,800",89/7H,,strunam01
1920,31,CHW,AL,53,219,-6,1,0,1,-2,-7,-0.7,8,2,0.1,.487,.496,0.0,-0.1,0,,9/87H,,strunam01
1921,32,CHW,AL,121,456,11,-2,0,-4,-4,1,0.1,17,18,1.8,.501,.500,2.2,-0.7,22,"$4,800",*89H/7,,strunam01
1922,33,CHW,AL,92,350,-6,0,0,0,-3,-8,-0.9,13,5,0.5,.491,.495,0.6,-0.3,5,"$5,000",87H9/3,,strunam01
1923,34,CHW,AL,54,64,0,0,0,0,0,0,0.0,2,3,0.3,.500,.500,0.3,0.0,3,"$5,000",H/873,,strunam01
1924,35,CHW,AL,1,1,0,0,0,0,0,0,0.0,0,0,,.472,.500,,0.0,0,"$5,000",/H,,strunam01
1924,35,PHA,AL,30,49,-6,0,0,0,0,-6,-0.6,2,-4,-0.4,.481,.496,-0.4,0.0,-4,,H/798,,strunam01
1914,24,BTT,FL,98.0,403.0,10.0,-1.0,0.0,2.0,-4.0,6.0,0.8,7.0,13.0,1.4,0.507,0.504,1.0,-0.2,11.0,,78/H,,anderge01
1915,25,BTT,FL,136.0,580.0,4.0,-1.0,0.0,-4.0,-7.0,-8.0,-0.9,9.0,2.0,0.0,0.494,0.495,0.4,-1.2,6.0,,*978/H,,anderge01
1918,28,STL,NL,35.0,154.0,7.0,0.0,0.0,0.0,-2.0,5.0,0.6,4.0,10.0,1.1,0.518,0.504,1.1,-0.2,10.0,,9,,anderge01
1913,21,NYG,NL,27.0,35.0,1.0,0.0,0.0,-3.0,-1.0,-3.0,-0.3,1.0,-2.0,-0.2,0.488,0.498,0.1,-0.4,1.0,"$1,125",H8/7,,coopecl01
1914,22,BTT,FL,113.0,443.0,-10.0,2.0,0.0,0.0,-5.0,-13.0,-1.3,7.0,-6.0,-0.7,0.487,0.491,-0.8,-0.4,-5.0,,798H,,coopecl01
1915,23,BTT,FL,153.0,620.0,21.0,0.0,0.0,6.0,-7.0,19.0,2.3,10.0,30.0,3.2,0.515,0.514,2.5,-0.1,24.0,,*73/89,,coopecl01
1916,24,PHI,NL,56.0,113.0,-7.0,0.0,0.0,-2.0,-1.0,-10.0,-1.3,3.0,-7.0,-0.9,0.477,0.492,-0.7,-0.4,-5.0,"$4,000",H7/839,,coopecl01
1917,25,PHI,NL,24.0,35.0,-3.0,0.0,0.0,-1.0,-1.0,-4.0,-0.5,1.0,-3.0,-0.4,0.478,0.497,-0.3,-0.2,-2.0,"$3,500",H/789,,coopecl01
1914,23,BTT,FL,80.0,276.0,-12.0,0.0,0.0,-11.0,5.0,-18.0,-1.9,5.0,-14.0,-1.5,0.475,0.488,-0.4,-0.6,-2.0,,6/H48,,haltal01
1915,24,BTT,FL,151.0,584.0,-8.0,0.0,0.0,-1.0,6.0,-3.0,-0.3,10.0,7.0,0.6,0.498,0.498,0.6,0.7,8.0,,*56,,haltal01
1918,27,CLE,AL,26.0,78.0,-5.0,0.0,0.0,1.0,1.0,-3.0,-0.4,3.0,0.0,-0.1,0.485,0.498,-0.2,0.2,-1.0,,5/46H3,,haltal01
1912,22,NYG,NL,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0.5,0.0,0.0,0.0,"$3,000",/37H,,roberda01
1914,24,NYG,NL,82.0,275.0,-1.0,0.0,0.0,0.0,-4.0,-5.0,-0.6,8.0,4.0,0.3,0.493,0.497,0.3,-0.5,4.0,"$2,400",97H,,roberda01
1915,25,NYG,NL,141.0,584.0,9.0,2.0,0.0,-3.0,-7.0,1.0,0.0,18.0,19.0,2.0,0.501,0.501,2.5,-1.3,22.0,"$4,500",*97/H8,,roberda01
1916,26,NYG,NL,150.0,619.0,22.0,0.0,0.0,3.0,-8.0,17.0,2.0,19.0,36.0,4.1,0.514,0.513,3.7,-0.6,33.0,"$4,500",*9/H,,roberda01
1917,27,NYG,NL,142.0,559.0,3.0,0.0,0.0,6.0,-7.0,2.0,0.2,17.0,19.0,2.0,0.502,0.501,1.3,-0.2,13.0,"$6,000",*9/H8,,roberda01
1919,29,NYG,NL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.5,,0.0,0.0,"$4,968",/H,,roberda01
1919,29,CHC,NL,27.0,98.0,-6.0,0.0,0.0,-1.0,-1.0,-7.0,-0.9,3.0,-4.0,-0.6,0.466,0.494,-0.5,-0.2,-3.0,,8/H7,,roberda01
1920,30,CHC,NL,134.0,555.0,19.0,-4.0,0.0,-6.0,-7.0,2.0,0.2,17.0,20.0,2.1,0.502,0.502,2.8,-1.5,26.0,"$6,500",*7/H,,roberda01
1921,31,CHC,NL,22.0,38.0,-3.0,-1.0,0.0,-1.0,0.0,-5.0,-0.5,1.0,-4.0,-0.4,0.477,0.497,-0.3,-0.1,-3.0,"$5,086",H/87,,roberda01
1921,31,PIT,NL,60.0,252.0,8.0,0.0,0.0,-1.0,-3.0,3.0,0.3,8.0,11.0,1.1,0.506,0.502,1.3,-0.4,12.0,,9/7H8,,roberda01
1922,32,NYG,NL,42.0,50.0,-2.0,0.0,0.0,-1.0,0.0,-3.0,-0.3,2.0,-1.0,-0.1,0.494,0.498,0.0,-0.1,0.0,"$7,500",H/879,,roberda01
1912,22,DET,AL,76.0,294.0,-9.0,1.0,0.0,2.0,-1.0,-6.0,-0.6,11.0,5.0,0.5,0.492,0.496,0.3,0.2,3.0,,754H/89,,vittos01
1913,23,DET,AL,99.0,416.0,-8.0,-1.0,0.0,-2.0,1.0,-10.0,-1.2,15.0,5.0,0.4,0.488,0.493,0.7,-0.2,7.0,,45/8H,,vittos01
1914,24,DET,AL,66.0,250.0,-1.0,0.0,0.0,5.0,1.0,5.0,0.5,9.0,14.0,1.6,0.509,0.504,1.1,0.6,9.0,,45H/76,,vittos01
1915,25,DET,AL,152.0,686.0,3.0,0.0,0.0,10.0,5.0,18.0,2.0,24.0,42.0,4.5,0.513,0.513,3.4,1.7,32.0,,*5/4,,vittos01
1916,26,DET,AL,153.0,706.0,-12.0,-1.0,0.0,16.0,5.0,8.0,0.9,24.0,32.0,3.3,0.506,0.506,1.5,2.5,16.0,,*5/6,,vittos01
1917,27,DET,AL,140.0,603.0,-2.0,-1.0,0.0,-4.0,5.0,-2.0,-0.3,22.0,20.0,2.0,0.498,0.498,2.5,0.1,24.0,"$5,000",*5,,vittos01
1918,28,DET,AL,81.0,321.0,-4.0,0.0,0.0,-6.0,2.0,-8.0,-1.0,12.0,4.0,0.4,0.488,0.494,1.1,-0.5,10.0,"$4,500",5/4H8,,vittos01
1919,29,BOS,AL,133.0,583.0,-17.0,-1.0,0.0,8.0,5.0,-5.0,-0.5,21.0,16.0,1.6,0.496,0.496,0.7,1.5,8.0,,*5,,vittos01
1920,30,BOS,AL,87.0,369.0,-13.0,0.0,0.0,7.0,3.0,-3.0,-0.3,14.0,11.0,1.1,0.497,0.498,0.4,1.0,4.0,"$5,000",54/H,,vittos01
1921,31,BOS,AL,78.0,291.0,-17.0,0.0,0.0,2.0,2.0,-13.0,-1.2,11.0,-2.0,-0.1,0.484,0.492,-0.3,0.4,-4.0,,5/H73,,vittos01
1913,20,CHW,AL,9,12,-2,0,0,0,0,-2,-0.2,0,-2,-0.2,.474,.499,-0.2,0.0,-2,"$1,500",/H8,,roushed01
1914,21,IND,FL,74,185,2,1,0,2,-2,3,0.4,3,6,0.6,.504,.502,0.4,0.1,4,"$2,000",7H/839,,roushed01
